export,role,model_id,panel,state,metric,contrast,pairs,undefined,unmatched_left,unmatched_right,delta,relative_improvement_pct,ci_low,ci_high
external,val,ACH-000971,seen,B-interface,mean_delta_mse,wrong_minus_correct,864,0,0,0,0.00713538319148399,,0.003417168739079316,0.010929631302823076
external,val,ACH-000971,seen,B-interface,energy_distance,wrong_minus_correct,864,0,0,0,0.03650330437554252,,0.021358106931050592,0.05169597095913359
external,val,ACH-000971,seen,B-interface,without_own_response_loss,wrong_minus_correct,864,0,0,0,0.043767264154222246,,0.025282637217530574,0.06268575741185073
external,val,ACH-000971,seen,B-joint,response_loss,wrong_minus_correct,864,0,0,0,0.005502301675301886,,-0.013366253155249001,0.023124849531385532
external,val,ACH-000971,seen,B-joint,mean_delta_mse,wrong_minus_correct,864,0,0,0,0.0006258631194079323,,-0.0086756353908117,0.009925584820685507
external,val,ACH-000971,seen,B-joint,energy_distance,wrong_minus_correct,864,0,0,0,0.004876172101056036,,-0.01641301534793846,0.024076202975379348
external,val,ACH-000971,seen,B-joint,without_own_response_loss,wrong_minus_correct,864,0,0,0,0.005487827018454348,,-0.013380171237168935,0.023074365810110874
external,val,ACH-000971,seen,B-unfreeze,response_loss,wrong_minus_correct,864,0,0,0,0.23108272916740843,,0.16616600330505105,0.2962713281368768
external,val,ACH-000971,seen,B-unfreeze,mean_delta_mse,wrong_minus_correct,864,0,0,0,0.0385757874145552,,0.02618202431886285,0.05147019046151804
external,val,ACH-000971,seen,B-unfreeze,energy_distance,wrong_minus_correct,864,0,0,0,0.19250694204259802,,0.1393993846575419,0.24587100629453318
external,val,ACH-000971,seen,B-unfreeze,without_own_response_loss,wrong_minus_correct,864,0,0,0,0.23128112002655316,,0.16615893875835117,0.2965022443704031
external,val,ACH-000971,unseen,B-continue,response_loss,wrong_minus_correct,962,0,0,0,0.005531888989549683,,-0.01612974277900813,0.02580480983004507
external,val,ACH-000971,unseen,B-continue,mean_delta_mse,wrong_minus_correct,962,0,0,0,0.00021444412873837553,,-0.004648574452204411,0.004726453420092305
external,val,ACH-000971,unseen,B-continue,energy_distance,wrong_minus_correct,962,0,0,0,0.0053174373761532105,,-0.011473462031437785,0.02192485825187705
external,val,ACH-000971,unseen,B-continue,without_own_response_loss,wrong_minus_correct,962,0,0,0,0.005530092374202881,,-0.016130998404754737,0.025801938177394332
external,val,ACH-000971,unseen,B-init,response_loss,wrong_minus_correct,962,0,0,0,-0.00018495175050478463,,-0.09824202095396867,0.10224017232470599
external,val,ACH-000971,unseen,B-init,mean_delta_mse,wrong_minus_correct,962,0,0,0,-0.00044893435281947097,,-0.017921840822375034,0.017480047923858894
external,val,ACH-000971,unseen,B-init,energy_distance,wrong_minus_correct,962,0,0,0,0.00026418959524635087,,-0.07993971414228711,0.0842483515749386
external,val,ACH-000971,unseen,B-init,without_own_response_loss,wrong_minus_correct,962,0,0,0,-0.00018172868819952564,,-0.09823954719020331,0.1022451647403583
external,val,ACH-000971,unseen,B-interface,response_loss,wrong_minus_correct,962,0,0,0,0.005621724118809608,,-0.010441045215868578,0.021469704861948144
external,val,ACH-000971,unseen,B-interface,mean_delta_mse,wrong_minus_correct,962,0,0,0,0.0006245084339268822,,-0.002814216045914452,0.0039036216430381556
external,val,ACH-000971,unseen,B-interface,energy_distance,wrong_minus_correct,962,0,0,0,0.004997262934885007,,-0.0075538080100457415,0.01762001941704703
external,val,ACH-000971,unseen,B-interface,without_own_response_loss,wrong_minus_correct,962,0,0,0,0.005620785711213026,,-0.010441887988370256,0.0214674543838738
external,val,ACH-000971,unseen,B-joint,response_loss,wrong_minus_correct,962,0,0,0,-0.001060712659681916,,-0.020590643337512232,0.01678181459898673
external,val,ACH-000971,unseen,B-joint,mean_delta_mse,wrong_minus_correct,962,0,0,0,-0.0009367778246715088,,-0.01040928878308333,0.009333213520644893
external,val,ACH-000971,unseen,B-joint,energy_distance,wrong_minus_correct,962,0,0,0,-0.000123466126883682,,-0.02291935783909635,0.0215252133565739
external,val,ACH-000971,unseen,B-joint,without_own_response_loss,wrong_minus_correct,962,0,0,0,-0.0010639959957898409,,-0.020601284677422886,0.01678072665684361
external,val,ACH-000971,unseen,B-unfreeze,response_loss,wrong_minus_correct,962,0,0,0,0.011548507337510684,,-0.021071566685321726,0.04601716954346258
external,val,ACH-000971,unseen,B-unfreeze,mean_delta_mse,wrong_minus_correct,962,0,0,0,0.0007092322852160492,,-0.006401750377210897,0.007306937307057405
external,val,ACH-000971,unseen,B-unfreeze,energy_distance,wrong_minus_correct,962,0,0,0,0.010839275907330102,,-0.015262684970784332,0.038006179238555315
external,val,ACH-000971,unseen,B-unfreeze,without_own_response_loss,wrong_minus_correct,962,0,0,0,0.011549393600336936,,-0.02106942767412901,0.04601688468034945
internal,val,ACH-000551,all,B-continue,response_loss,wrong_minus_correct,983,0,0,0,0.23581862114938326,,0.17484792425576695,0.2952105898265315
internal,val,ACH-000551,all,B-continue,mean_delta_mse,wrong_minus_correct,983,0,0,0,0.03800198978470641,,0.02757080441388176,0.0480657298876956
internal,val,ACH-000551,all,B-continue,energy_distance,wrong_minus_correct,983,0,0,0,0.19781664269137839,,0.14743868116687295,0.24696630165511443
internal,val,ACH-000551,all,B-continue,without_own_response_loss,wrong_minus_correct,983,0,0,0,0.23614040187513596,,0.17502345953807466,0.2953496731115867
internal,val,ACH-000551,all,B-init,response_loss,wrong_minus_correct,983,0,0,0,-0.005960048857929946,,-0.07118066160992073,0.0640559871514469
internal,val,ACH-000551,all,B-init,mean_delta_mse,wrong_minus_correct,983,0,0,0,-0.00113606535406106,,-0.015232022102099814,0.014052367642112533
internal,val,ACH-000551,all,B-init,energy_distance,wrong_minus_correct,983,0,0,0,-0.004823869800276936,,-0.05711609957783299,0.05135054952130563
internal,val,ACH-000551,all,B-init,without_own_response_loss,wrong_minus_correct,983,0,0,0,-0.005976201753044675,,-0.07121782793761364,0.06405106553226159
internal,val,ACH-000551,all,B-interface,response_loss,wrong_minus_correct,983,0,0,0,0.14141860648550075,,0.10020890791806665,0.1832352398479943
internal,val,ACH-000551,all,B-interface,mean_delta_mse,wrong_minus_correct,983,0,0,0,0.022766945699830506,,0.015965778632800066,0.02965936156370633
internal,val,ACH-000551,all,B-interface,energy_distance,wrong_minus_correct,983,0,0,0,0.1186516545432509,,0.08423115595432411,0.15315373867962395
internal,val,ACH-000551,all,B-interface,without_own_response_loss,wrong_minus_correct,983,0,0,0,0.14177492938230873,,0.10068785672876629,0.18352398120374674
internal,val,ACH-000551,all,B-joint,response_loss,wrong_minus_correct,983,0,0,0,0.006657476415468955,,-0.01390450948131198,0.02809218351377758
internal,val,ACH-000551,all,B-joint,mean_delta_mse,wrong_minus_correct,983,0,0,0,0.0008370800154133645,,-0.007209988600846555,0.008918035454813053
internal,val,ACH-000551,all,B-joint,energy_distance,wrong_minus_correct,983,0,0,0,0.005820403773326731,,-0.01321024005070934,0.02534874381514582
internal,val,ACH-000551,all,B-joint,without_own_response_loss,wrong_minus_correct,983,0,0,0,0.0066323933256975665,,-0.013943171224662345,0.028058899872664845
internal,val,ACH-000551,all,B-unfreeze,response_loss,wrong_minus_correct,983,0,0,0,1.290798456089179,,0.981648299194425,1.6168337422124246
internal,val,ACH-000551,all,B-unfreeze,mean_delta_mse,wrong_minus_correct,983,0,0,0,0.20649087054016385,,0.1539745721222486,0.2632000409508179
internal,val,ACH-000551,all,B-unfreeze,energy_distance,wrong_minus_correct,983,0,0,0,1.0843075943381233,,0.8283781359372765,1.357533976107624
internal,val,ACH-000551,all,B-unfreeze,without_own_response_loss,wrong_minus_correct,983,0,0,0,1.29151244626768,,0.9816652299137832,1.616889642430346
internal,val,ACH-000551,native_all,B-continue,response_loss,wrong_minus_correct,196,0,0,0,0.7281886599501782,,0.5253459521033326,0.9341950524400687
internal,val,ACH-000551,native_all,B-continue,mean_delta_mse,wrong_minus_correct,196,0,0,0,0.12083567826419463,,0.08579247099100332,0.15489719057284604
internal,val,ACH-000551,native_all,B-continue,energy_distance,wrong_minus_correct,196,0,0,0,0.6073529613261319,,0.44000788241016614,0.775552973844567
internal,val,ACH-000551,native_all,B-continue,without_own_response_loss,wrong_minus_correct,196,0,0,0,0.7289104948238451,,0.5265111112290499,0.934358982924296
internal,val,ACH-000551,native_all,B-init,response_loss,wrong_minus_correct,196,0,0,0,-0.010864974041372854,,-0.16647755836953612,0.13458778459198978
internal,val,ACH-000551,native_all,B-init,mean_delta_mse,wrong_minus_correct,196,0,0,0,-0.001377276985013386,,-0.035633363237187216,0.031895540101186705
internal,val,ACH-000551,native_all,B-init,energy_distance,wrong_minus_correct,196,0,0,0,-0.009486544862090041,,-0.13264161324014723,0.10674830689721332
internal,val,ACH-000551,native_all,B-init,without_own_response_loss,wrong_minus_correct,196,0,0,0,-0.010983618911430251,,-0.1664995395893909,0.13454827834149163
internal,val,ACH-000551,native_all,B-interface,response_loss,wrong_minus_correct,196,0,0,0,0.49602719399393846,,0.3608629824008263,0.639283958545753
internal,val,ACH-000551,native_all,B-interface,mean_delta_mse,wrong_minus_correct,196,0,0,0,0.08187266284105726,,0.05921661109834603,0.10565651491474436
internal,val,ACH-000551,native_all,B-interface,energy_distance,wrong_minus_correct,196,0,0,0,0.4141545509805485,,0.3014840308987365,0.5343315073908593
internal,val,ACH-000551,native_all,B-interface,without_own_response_loss,wrong_minus_correct,196,0,0,0,0.4969286789699478,,0.36150209368491676,0.6401691313909025
internal,val,ACH-000551,native_all,B-joint,response_loss,wrong_minus_correct,196,0,0,0,0.024477036145266362,,-0.005934080785636806,0.05952781794022255
internal,val,ACH-000551,native_all,B-joint,mean_delta_mse,wrong_minus_correct,196,0,0,0,0.003161166638744215,,-0.012651003745137454,0.017732856176337623
internal,val,ACH-000551,native_all,B-joint,energy_distance,wrong_minus_correct,196,0,0,0,0.021315967793368563,,-0.007156091028328199,0.05133693928621379
internal,val,ACH-000551,native_all,B-joint,without_own_response_loss,wrong_minus_correct,196,0,0,0,0.024463497862523192,,-0.005947025844030045,0.05952967312871092
internal,val,ACH-000551,native_all,B-unfreeze,response_loss,wrong_minus_correct,196,0,0,0,3.671776605138973,,2.5949281775039066,4.784525028929419
internal,val,ACH-000551,native_all,B-unfreeze,mean_delta_mse,wrong_minus_correct,196,0,0,0,0.6012881259833064,,0.418979835900269,0.7931036301751678
internal,val,ACH-000551,native_all,B-unfreeze,energy_distance,wrong_minus_correct,196,0,0,0,3.070488614452129,,2.1777100166009395,3.9851138360159744
internal,val,ACH-000551,native_all,B-unfreeze,without_own_response_loss,wrong_minus_correct,196,0,0,0,3.6722852885723114,,2.5956902865761395,4.784663893604765
internal,val,ACH-000551,native_common,B-continue,response_loss,wrong_minus_correct,193,0,0,0,0.7949949427589853,,0.5724991790000641,1.0325464235377435
internal,val,ACH-000551,native_common,B-continue,mean_delta_mse,wrong_minus_correct,193,0,0,0,0.13118350562190761,,0.09406321807711393,0.17060300230690387
internal,val,ACH-000551,native_common,B-continue,energy_distance,wrong_minus_correct,193,0,0,0,0.6638113861874594,,0.48224160821944306,0.8581193028583426
internal,val,ACH-000551,native_common,B-continue,without_own_response_loss,wrong_minus_correct,193,0,0,0,0.796062688876928,,0.572908080451847,1.0326106216993975
internal,val,ACH-000551,native_common,B-init,response_loss,wrong_minus_correct,193,0,0,0,-0.014260374079096326,,-0.18806758623667044,0.15034216727617813
internal,val,ACH-000551,native_common,B-init,mean_delta_mse,wrong_minus_correct,193,0,0,0,-0.0022214464573041244,,-0.038602643037707475,0.03307979193376175
internal,val,ACH-000551,native_common,B-init,energy_distance,wrong_minus_correct,193,0,0,0,-0.01203739778983031,,-0.1473534001958182,0.11782342386986995
internal,val,ACH-000551,native_common,B-init,without_own_response_loss,wrong_minus_correct,193,0,0,0,-0.01435379265503468,,-0.18808833502735128,0.15018150250529225
internal,val,ACH-000551,native_common,B-interface,response_loss,wrong_minus_correct,193,0,0,0,0.5239390089104212,,0.3877138587106694,0.6761799848512043
internal,val,ACH-000551,native_common,B-interface,mean_delta_mse,wrong_minus_correct,193,0,0,0,0.08632916531723397,,0.06395080156585714,0.11262753514582624
internal,val,ACH-000551,native_common,B-interface,energy_distance,wrong_minus_correct,193,0,0,0,0.4376098790934667,,0.32282060455164147,0.5639233386578338
internal,val,ACH-000551,native_common,B-interface,without_own_response_loss,wrong_minus_correct,193,0,0,0,0.5250611720307502,,0.38861325154032716,0.6781272666133124
internal,val,ACH-000551,native_common,B-joint,response_loss,wrong_minus_correct,193,0,0,0,0.02272984005626628,,-0.011892799021668168,0.05774751435907235
internal,val,ACH-000551,native_common,B-joint,mean_delta_mse,wrong_minus_correct,193,0,0,0,0.0036742482160655784,,-0.0111448421873578,0.01950943398352126
internal,val,ACH-000551,native_common,B-joint,energy_distance,wrong_minus_correct,193,0,0,0,0.019055571086666452,,-0.014368451370474678,0.05078713016806557
internal,val,ACH-000551,native_common,B-joint,without_own_response_loss,wrong_minus_correct,193,0,0,0,0.022712272683574248,,-0.011939205110381037,0.05771313603060224
internal,val,ACH-000551,native_common,B-unfreeze,response_loss,wrong_minus_correct,193,0,0,0,4.199369742586206,,3.1082485287485953,5.479318300745032
internal,val,ACH-000551,native_common,B-unfreeze,mean_delta_mse,wrong_minus_correct,193,0,0,0,0.6858502025817341,,0.49779072465654944,0.9031125840008105
internal,val,ACH-000551,native_common,B-unfreeze,energy_distance,wrong_minus_correct,193,0,0,0,3.513519698227008,,2.6106934858727335,4.586539054831075
internal,val,ACH-000551,native_common,B-unfreeze,without_own_response_loss,wrong_minus_correct,193,0,0,0,4.2002691466573605,,3.108845432867041,5.4814897424260565
internal,val,ACH-000551,seen,B-continue,response_loss,wrong_minus_correct,874,0,0,0,0.2581762001225277,,0.18796569972343793,0.33407703724414856
internal,val,ACH-000551,seen,B-continue,mean_delta_mse,wrong_minus_correct,874,0,0,0,0.042248365837117365,,0.03002001658853494,0.05559870447336913
internal,val,ACH-000551,seen,B-continue,energy_distance,wrong_minus_correct,874,0,0,0,0.21592783982475508,,0.15811846263894228,0.27883319566669945
internal,val,ACH-000551,seen,B-continue,without_own_response_loss,wrong_minus_correct,874,0,0,0,0.25864200690245465,,0.1890613976864302,0.33456540944101604
internal,val,ACH-000551,seen,B-init,response_loss,wrong_minus_correct,874,0,0,0,-0.006154554004798606,,-0.07810410750539559,0.0727438865155344
internal,val,ACH-000551,seen,B-init,mean_delta_mse,wrong_minus_correct,874,0,0,0,-0.0014192834326003216,,-0.01653663546869888,0.014998011447199675
internal,val,ACH-000551,seen,B-init,energy_distance,wrong_minus_correct,874,0,0,0,-0.004735294577729652,,-0.061542481655928745,0.05685213329044773
internal,val,ACH-000551,seen,B-init,without_own_response_loss,wrong_minus_correct,874,0,0,0,-0.006188210633579531,,-0.07817963475766206,0.07272993580973379
internal,val,ACH-000551,seen,B-interface,response_loss,wrong_minus_correct,874,0,0,0,0.1574665831210138,,0.11199811859861936,0.20728639622029227
internal,val,ACH-000551,seen,B-interface,mean_delta_mse,wrong_minus_correct,874,0,0,0,0.025551433568006248,,0.017958199355146025,0.03385334879773705
internal,val,ACH-000551,seen,B-interface,energy_distance,wrong_minus_correct,874,0,0,0,0.13191514004286145,,0.09425869372125618,0.173570794950088
internal,val,ACH-000551,seen,B-interface,without_own_response_loss,wrong_minus_correct,874,0,0,0,0.15790975132032165,,0.11260223944754562,0.20777854570398607
internal,val,ACH-000551,seen,B-joint,response_loss,wrong_minus_correct,874,0,0,0,0.007036525979467775,,-0.015543575461452179,0.029063381395841324
internal,val,ACH-000551,seen,B-joint,mean_delta_mse,wrong_minus_correct,874,0,0,0,0.0007904951850666281,,-0.007575965658750831,0.009520299636526602
internal,val,ACH-000551,seen,B-joint,energy_distance,wrong_minus_correct,874,0,0,0,0.006246602562525561,,-0.012863270041599588,0.026408137271277162
internal,val,ACH-000551,seen,B-joint,without_own_response_loss,wrong_minus_correct,874,0,0,0,0.00701237554135526,,-0.015535269503736996,0.029043116624076368
internal,val,ACH-000551,seen,B-unfreeze,response_loss,wrong_minus_correct,874,0,0,0,1.4200382890363035,,1.0779674622355118,1.7950107164493414
internal,val,ACH-000551,seen,B-unfreeze,mean_delta_mse,wrong_minus_correct,874,0,0,0,0.22870973289967675,,0.17113420237529195,0.29426972622328884
internal,val,ACH-000551,seen,B-unfreeze,energy_distance,wrong_minus_correct,874,0,0,0,1.191328569844331,,0.9079262377741133,1.501879305021168
internal,val,ACH-000551,seen,B-unfreeze,without_own_response_loss,wrong_minus_correct,874,0,0,0,1.4208609587813406,,1.078238431610832,1.795797870734736
internal,val,ACH-000551,unseen,B-continue,response_loss,wrong_minus_correct,109,0,0,0,0.0004358204132919115,,-0.10451031914544776,0.10358113505424703
internal,val,ACH-000551,unseen,B-continue,mean_delta_mse,wrong_minus_correct,109,0,0,0,-0.004291167923616705,,-0.022399314061969242,0.01347789111760777
internal,val,ACH-000551,unseen,B-continue,energy_distance,wrong_minus_correct,109,0,0,0,0.0047270608604500775,,-0.0819069433649746,0.08944833388022319
internal,val,ACH-000551,unseen,B-continue,without_own_response_loss,wrong_minus_correct,109,0,0,0,0.00046620456450572825,,-0.1044819292015986,0.10359737189537888
internal,val,ACH-000551,unseen,B-init,response_loss,wrong_minus_correct,109,0,0,0,0.0010871537234784187,,-0.17470827155157329,0.18936125729061756
internal,val,ACH-000551,unseen,B-init,mean_delta_mse,wrong_minus_correct,109,0,0,0,0.0011142975693452096,,-0.03865937784177443,0.04222603894154959
internal,val,ACH-000551,unseen,B-init,energy_distance,wrong_minus_correct,109,0,0,0,-2.5309991401794367e-05,,-0.14161349655291738,0.15350587757354894
internal,val,ACH-000551,unseen,B-init,without_own_response_loss,wrong_minus_correct,109,0,0,0,0.0010966169724731009,,-0.1746815980683782,0.189416880476359
internal,val,ACH-000551,unseen,B-interface,response_loss,wrong_minus_correct,109,0,0,0,-0.013042250029537619,,-0.06926779328136266,0.03980001951576367
internal,val,ACH-000551,unseen,B-interface,mean_delta_mse,wrong_minus_correct,109,0,0,0,-0.0036076632661557,,-0.01362474002832668,0.005409814806296181
internal,val,ACH-000551,unseen,B-interface,energy_distance,wrong_minus_correct,109,0,0,0,-0.009434607269567066,,-0.05606599650251757,0.033693889652917204
internal,val,ACH-000551,unseen,B-interface,without_own_response_loss,wrong_minus_correct,109,0,0,0,-0.013031960846087192,,-0.06923408113488354,0.03980301825278394
internal,val,ACH-000551,unseen,B-joint,response_loss,wrong_minus_correct,109,0,0,0,0.004878080875504224,,-0.05244833989974184,0.060330338784317185
internal,val,ACH-000551,unseen,B-joint,mean_delta_mse,wrong_minus_correct,109,0,0,0,0.0005541005265824452,,-0.02227415662292927,0.024078454971313577
internal,val,ACH-000551,unseen,B-joint,energy_distance,wrong_minus_correct,109,0,0,0,0.004321681031391993,,-0.052225569978768066,0.062025882825935186
internal,val,ACH-000551,unseen,B-joint,without_own_response_loss,wrong_minus_correct,109,0,0,0,0.004833592406110093,,-0.052449106338915696,0.06027807393205566
internal,val,ACH-000551,unseen,B-unfreeze,response_loss,wrong_minus_correct,109,0,0,0,0.011636795910126655,,-0.31368757012240384,0.2668333197569629
internal,val,ACH-000551,unseen,B-unfreeze,mean_delta_mse,wrong_minus_correct,109,0,0,0,-0.004661047485990257,,-0.06889950661450076,0.04137098809140263
internal,val,ACH-000551,unseen,B-unfreeze,energy_distance,wrong_minus_correct,109,0,0,0,0.016297842603211033,,-0.2467407240561388,0.22452559864849128
internal,val,ACH-000551,unseen,B-unfreeze,without_own_response_loss,wrong_minus_correct,109,0,0,0,0.011739984564825001,,-0.3133005051000402,0.2670358859891192
internal,val,ACH-000739,all,B-continue,response_loss,wrong_minus_correct,238,0,0,0,1.003007735324507,,0.7016954088411408,1.3294534080268954
internal,val,ACH-000739,all,B-continue,mean_delta_mse,wrong_minus_correct,238,0,0,0,0.2372322683073892,,0.15106580305249748,0.3232877212524913
internal,val,ACH-000739,all,B-continue,energy_distance,wrong_minus_correct,238,0,0,0,0.7657755619337581,,0.541424761219185,1.0041267516833394
internal,val,ACH-000739,all,B-continue,without_own_response_loss,wrong_minus_correct,238,0,0,0,1.0056372670566334,,0.7041716035474244,1.3324991743203969
internal,val,ACH-000739,all,B-init,response_loss,wrong_minus_correct,238,0,0,0,-0.008628242556787003,,-0.183199718058612,0.17460974044158958
internal,val,ACH-000739,all,B-init,mean_delta_mse,wrong_minus_correct,238,0,0,0,-0.0020906560561223912,,-0.049338817115590565,0.04864796510263706
internal,val,ACH-000739,all,B-init,energy_distance,wrong_minus_correct,238,0,0,0,-0.006537660230108719,,-0.13573289823131152,0.1348532316063572
internal,val,ACH-000739,all,B-init,without_own_response_loss,wrong_minus_correct,238,0,0,0,-0.00876913631663431,,-0.1832825886702305,0.17438086629916044
internal,val,ACH-000739,all,B-interface,response_loss,wrong_minus_correct,238,0,0,0,0.6376642736066286,,0.4040418200733275,0.8768037090982705
internal,val,ACH-000739,all,B-interface,mean_delta_mse,wrong_minus_correct,238,0,0,0,0.14862319175936595,,0.08539497468150961,0.21327493916664805
internal,val,ACH-000739,all,B-interface,energy_distance,wrong_minus_correct,238,0,0,0,0.4890412274528948,,0.3186466822904695,0.6693969822731332
internal,val,ACH-000739,all,B-interface,without_own_response_loss,wrong_minus_correct,238,0,0,0,0.6386933330728224,,0.4054473652358811,0.8797363270631351
internal,val,ACH-000739,all,B-joint,response_loss,wrong_minus_correct,238,0,0,0,0.004955990574942968,,-0.050043598463550276,0.05325948314506835
internal,val,ACH-000739,all,B-joint,mean_delta_mse,wrong_minus_correct,238,0,0,0,0.0010729140594237078,,-0.02392622494897866,0.02581819870892802
internal,val,ACH-000739,all,B-joint,energy_distance,wrong_minus_correct,238,0,0,0,0.003882425773043019,,-0.05570502209062507,0.05714942419228434
internal,val,ACH-000739,all,B-joint,without_own_response_loss,wrong_minus_correct,238,0,0,0,0.005023039489232668,,-0.0501030695939256,0.05330417152212526
internal,val,ACH-000739,all,B-unfreeze,response_loss,wrong_minus_correct,238,0,0,0,5.32875023849872,,3.855544252335524,6.837060788509225
internal,val,ACH-000739,all,B-unfreeze,mean_delta_mse,wrong_minus_correct,238,0,0,0,1.2845570220165898,,0.8643411938226272,1.7007508865293086
internal,val,ACH-000739,all,B-unfreeze,energy_distance,wrong_minus_correct,238,0,0,0,4.044193056250821,,2.9827926260683713,5.154611352551885
internal,val,ACH-000739,all,B-unfreeze,without_own_response_loss,wrong_minus_correct,238,0,0,0,5.329746026351672,,3.8573840861060034,6.837968412868114
internal,val,ACH-000739,native_all,B-continue,response_loss,wrong_minus_correct,202,0,0,0,0.9860796494059045,,0.6385065221786498,1.3116835749975528
internal,val,ACH-000739,native_all,B-continue,mean_delta_mse,wrong_minus_correct,202,0,0,0,0.23361948368572952,,0.1426456320964464,0.3244399970946925
internal,val,ACH-000739,native_all,B-continue,energy_distance,wrong_minus_correct,202,0,0,0,0.7524602908899292,,0.497872337114693,0.9978034572790171
internal,val,ACH-000739,native_all,B-continue,without_own_response_loss,wrong_minus_correct,202,0,0,0,0.9893033872736566,,0.6426374420907236,1.315854417569567
internal,val,ACH-000739,native_all,B-init,response_loss,wrong_minus_correct,202,0,0,0,-0.0061633723797166395,,-0.18692273206049562,0.21132313114582102
internal,val,ACH-000739,native_all,B-init,mean_delta_mse,wrong_minus_correct,202,0,0,0,0.00030978741031948223,,-0.05106973062647589,0.05932740485313973
internal,val,ACH-000739,native_all,B-init,energy_distance,wrong_minus_correct,202,0,0,0,-0.006473382628793487,,-0.13861491665982256,0.15200158827375032
internal,val,ACH-000739,native_all,B-init,without_own_response_loss,wrong_minus_correct,202,0,0,0,-0.006238669216040109,,-0.1869796141067274,0.21121523639943854
internal,val,ACH-000739,native_all,B-interface,response_loss,wrong_minus_correct,202,0,0,0,0.6987396990898811,,0.44710607195844737,0.9486189831601511
internal,val,ACH-000739,native_all,B-interface,mean_delta_mse,wrong_minus_correct,202,0,0,0,0.162663459659803,,0.09418626128446922,0.23233824525729252
internal,val,ACH-000739,native_all,B-interface,energy_distance,wrong_minus_correct,202,0,0,0,0.5360764607344525,,0.34955107849423267,0.7220713284936283
internal,val,ACH-000739,native_all,B-interface,without_own_response_loss,wrong_minus_correct,202,0,0,0,0.7004620991130868,,0.45211344650476293,0.9505352066649071
internal,val,ACH-000739,native_all,B-joint,response_loss,wrong_minus_correct,202,0,0,0,0.007086483794864199,,-0.043557469585157715,0.055550300673686666
internal,val,ACH-000739,native_all,B-joint,mean_delta_mse,wrong_minus_correct,202,0,0,0,-6.819243479351135e-06,,-0.02641484491895921,0.026559993583376396
internal,val,ACH-000739,native_all,B-joint,energy_distance,wrong_minus_correct,202,0,0,0,0.007092980110997186,,-0.05002583947512748,0.05914814410823034
internal,val,ACH-000739,native_all,B-joint,without_own_response_loss,wrong_minus_correct,202,0,0,0,0.007107120929378938,,-0.04351081545990481,0.05547653651473828
internal,val,ACH-000739,native_all,B-unfreeze,response_loss,wrong_minus_correct,202,0,0,0,5.377349085855013,,3.876712378924436,6.856442047817874
internal,val,ACH-000739,native_all,B-unfreeze,mean_delta_mse,wrong_minus_correct,202,0,0,0,1.314560570044093,,0.8888914164517188,1.7339650667864495
internal,val,ACH-000739,native_all,B-unfreeze,energy_distance,wrong_minus_correct,202,0,0,0,4.062788451544129,,2.9808816543428027,5.134046990045227
internal,val,ACH-000739,native_all,B-unfreeze,without_own_response_loss,wrong_minus_correct,202,0,0,0,5.378212901861362,,3.8776579999215532,6.860891183201631
internal,val,ACH-000739,native_common,B-continue,response_loss,wrong_minus_correct,199,0,0,0,1.0764359785683788,,0.7065752754738582,1.449575227085669
internal,val,ACH-000739,native_common,B-continue,mean_delta_mse,wrong_minus_correct,199,0,0,0,0.2429553132560385,,0.14927111149882552,0.3352221201861922
internal,val,ACH-000739,native_common,B-continue,energy_distance,wrong_minus_correct,199,0,0,0,0.8334808196254712,,0.5518971589821666,1.1130415022193487
internal,val,ACH-000739,native_common,B-continue,without_own_response_loss,wrong_minus_correct,199,0,0,0,1.0794608159280903,,0.7071609691639043,1.4518710185654804
internal,val,ACH-000739,native_common,B-init,response_loss,wrong_minus_correct,199,0,0,0,-0.0037360876648849925,,-0.2002480166641262,0.20731074347567882
internal,val,ACH-000739,native_common,B-init,mean_delta_mse,wrong_minus_correct,199,0,0,0,0.0006466467775889461,,-0.05480696174966701,0.05991489458323633
internal,val,ACH-000739,native_common,B-init,energy_distance,wrong_minus_correct,199,0,0,0,-0.00438177214196077,,-0.1494593036594179,0.1524017211300595
internal,val,ACH-000739,native_common,B-init,without_own_response_loss,wrong_minus_correct,199,0,0,0,-0.0038198499823331998,,-0.20039396353103384,0.2072544960520354
internal,val,ACH-000739,native_common,B-interface,response_loss,wrong_minus_correct,199,0,0,0,0.7768103110730352,,0.4958411868373362,1.0584767083906053
internal,val,ACH-000739,native_common,B-interface,mean_delta_mse,wrong_minus_correct,199,0,0,0,0.17789658074402923,,0.1059978891182783,0.2491564624348479
internal,val,ACH-000739,native_common,B-interface,energy_distance,wrong_minus_correct,199,0,0,0,0.598914003611809,,0.38601457720425847,0.8143147247161096
internal,val,ACH-000739,native_common,B-interface,without_own_response_loss,wrong_minus_correct,199,0,0,0,0.7785503133457514,,0.49743481524625704,1.061862174554087
internal,val,ACH-000739,native_common,B-joint,response_loss,wrong_minus_correct,199,0,0,0,0.013481638539377427,,-0.04016104271663421,0.06170738756955752
internal,val,ACH-000739,native_common,B-joint,mean_delta_mse,wrong_minus_correct,199,0,0,0,0.002816440831476591,,-0.02258639048092367,0.027104515094853492
internal,val,ACH-000739,native_common,B-joint,energy_distance,wrong_minus_correct,199,0,0,0,0.010665234129633137,,-0.04774358778143522,0.06480709593500071
