job_key,evaluation_scope,fold,feature_set,model,weighting,rank,perturbation_gene,y_true,y_pred,predicted_dependency_score,observed_n_cells,target_gene_index,top_k
internal_cv_all|4|delta_mask_target|pca50_ridge|unweighted,internal_cv_all,4,delta_mask_target,pca50_ridge,unweighted,90,CCT3,-2.3235421180725098,-1.2062416076660156,1.2062416076660156,234,618,100
internal_cv_all|4|delta_mask_target|pca50_ridge|unweighted,internal_cv_all,4,delta_mask_target,pca50_ridge,unweighted,91,CHMP2A,-1.2357943058013916,-1.2032856941223145,1.2032856941223145,93,7737,100
internal_cv_all|4|delta_mask_target|pca50_ridge|unweighted,internal_cv_all,4,delta_mask_target,pca50_ridge,unweighted,92,SART3,-1.1178438663482666,-1.2027544975280762,1.2027544975280762,154,5257,100
internal_cv_all|4|delta_mask_target|pca50_ridge|unweighted,internal_cv_all,4,delta_mask_target,pca50_ridge,unweighted,93,COX15,-0.8917848467826843,-1.1984550952911377,1.1984550952911377,103,4346,100
internal_cv_all|4|delta_mask_target|pca50_ridge|unweighted,internal_cv_all,4,delta_mask_target,pca50_ridge,unweighted,94,NCAPH,-0.5137830972671509,-1.1879725456237793,1.1879725456237793,68,1153,100
internal_cv_all|4|delta_mask_target|pca50_ridge|unweighted,internal_cv_all,4,delta_mask_target,pca50_ridge,unweighted,95,CCT5,-1.160415530204773,-1.187332272529602,1.187332272529602,66,2277,100
internal_cv_all|4|delta_mask_target|pca50_ridge|unweighted,internal_cv_all,4,delta_mask_target,pca50_ridge,unweighted,96,POLR2L,-3.548650026321411,-1.1864418983459473,1.1864418983459473,62,4459,100
internal_cv_all|4|delta_mask_target|pca50_ridge|unweighted,internal_cv_all,4,delta_mask_target,pca50_ridge,unweighted,97,NSRP1,-0.24820010364055634,-1.184524655342102,1.184524655342102,237,6684,100
internal_cv_all|4|delta_mask_target|pca50_ridge|unweighted,internal_cv_all,4,delta_mask_target,pca50_ridge,unweighted,98,XRCC5,-0.533114492893219,-1.1838040351867676,1.1838040351867676,88,1391,100
internal_cv_all|4|delta_mask_target|pca50_ridge|unweighted,internal_cv_all,4,delta_mask_target,pca50_ridge,unweighted,99,TRRAP,-2.156057357788086,-1.1809810400009155,1.1809810400009155,427,3323,100
internal_cv_all|4|delta_mask_target|pca50_ridge|unweighted,internal_cv_all,4,delta_mask_target,pca50_ridge,unweighted,100,EIF6,-1.4223219156265259,-1.1791645288467407,1.1791645288467407,129,7852,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,1,SNRPD2,-2.6352133750915527,-2.1786008117890434,2.1786008117890434,19,7597,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,2,RPL23,-2.5948612689971924,-2.098115253332337,2.098115253332337,398,6729,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,3,RPL8,-2.779572010040283,-2.0292017945024603,2.0292017945024603,384,3811,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,4,GINS2,-2.291261911392212,-1.975643882269779,1.975643882269779,148,6493,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,5,POT1,-0.4019472897052765,-1.9161940082671594,1.9161940082671594,5,3418,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,6,RPS7,-2.0644373893737793,-1.9016366017596866,1.9016366017596866,265,899,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,7,RPL35,-1.01491379737854,-1.8817226035650105,1.8817226035650105,46,4008,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,8,LSM6,-0.7853493690490723,-1.8726319401700262,1.8726319401700262,461,2209,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,9,RPS3,-2.1233606338500977,-1.8683258736956874,1.8683258736956874,276,4793,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,10,TICRR,-1.86318838596344,-1.8183176365641118,1.8183176365641118,157,6078,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,11,SMU1,-3.3678059577941895,-1.7985942700199673,1.7985942700199673,155,3841,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,12,RPS19,-2.861461877822876,-1.7861738608385935,1.7861738608385935,422,7556,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,13,RBBP5,-1.1835004091262817,-1.7835339036931084,1.7835339036931084,23,754,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,14,CDC5L,-2.5401458740234375,-1.7802113065073781,1.7802113065073781,99,2900,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,15,PRPF3,-1.0444562435150146,-1.686265276170099,1.686265276170099,143,534,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,16,NDUFA2,-1.03433096408844,-1.679685329083255,1.679685329083255,187,2524,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,17,SNRNP70,-0.66417396068573,-1.6660528075296046,1.6660528075296046,129,7639,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,18,NOP2,-1.3347033262252808,-1.647577628542958,1.647577628542958,58,4951,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,19,DNTTIP2,-0.5360137820243835,-1.6253753819754757,1.6253753819754757,264,429,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,20,VPS28,-1.7433630228042603,-1.5841846058651197,1.5841846058651197,59,3803,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,21,HDAC7,-0.3101359009742737,-1.5670943716447854,1.5670943716447854,171,5040,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,22,DDX24,-0.6965067982673645,-1.5499068856713079,1.5499068856713079,286,5799,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,23,EP400,-0.9773048162460327,-1.521253539752709,1.521253539752709,82,5379,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,24,PSMA6,-3.143573045730591,-1.5118140936822406,1.5118140936822406,40,5640,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,25,DUT,-2.964533805847168,-1.5114435472331362,1.5114435472331362,49,5918,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,26,RRS1,-1.03294038772583,-1.5078392911666414,1.5078392911666414,72,3650,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,27,HNRNPK,-1.8873178958892822,-1.503944339450737,1.503944339450737,25,3899,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,28,RPAP3,-0.3976111114025116,-1.497583115169239,1.497583115169239,18,5038,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,29,ECD,-2.086472988128662,-1.4826503281070706,1.4826503281070706,72,4275,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,30,ABCE1,-2.092013120651245,-1.482091334094275,1.482091334094275,249,2205,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,31,ETF1,-1.757999062538147,-1.4700646464331142,1.4700646464331142,52,2508,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,32,PSMB3,-2.8992645740509033,-1.468454400536771,1.468454400536771,31,6726,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,33,MCM2,-1.546942949295044,-1.4593119369684837,1.4593119369684837,123,1783,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,34,GSPT1,-1.231906771659851,-1.4555402236870463,1.4555402236870463,108,6238,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,35,POLD3,-2.4351084232330322,-1.4553591545119258,1.4553591545119258,68,4787,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,36,RPS14,-2.060107946395874,-1.4530595030363054,1.4530595030363054,181,2550,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,37,NOP16,-1.402174472808838,-1.4522294284203987,1.4522294284203987,149,2600,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,38,SNAPC1,-1.6582704782485962,-1.450377728241108,1.450377728241108,96,5712,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,39,RPAP2,-0.7508569359779358,-1.448930263214757,1.448930263214757,398,420,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,40,RPL18A,-2.4321460723876953,-1.4382349482982841,1.4382349482982841,65,7411,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,41,RACGAP1,-0.8496811389923096,-1.4362156707276719,1.4362156707276719,175,5064,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,42,HEATR1,-1.2936807870864868,-1.4327000936451002,1.4327000936451002,234,862,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,43,CCT6A,-1.2021416425704956,-1.428261878406923,1.428261878406923,131,3247,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,44,DNAJC17,-1.285273551940918,-1.4279660142625608,1.4279660142625608,31,5879,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,45,DCUN1D5,-0.02455122023820877,-1.4115813898811211,1.4115813898811211,183,4844,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,46,NUP62,-0.7896589636802673,-1.4105861874741505,1.4105861874741505,99,7658,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,47,NOC2L,-0.6224451065063477,-1.406932407265072,1.406932407265072,28,2,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,48,THOC1,-0.7746614217758179,-1.4016436108565224,1.4016436108565224,38,7052,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,49,POLR3A,-2.7172627449035645,-1.396232128884095,1.396232128884095,6,4293,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,50,DMAP1,-1.2670295238494873,-1.3948582063028026,1.3948582063028026,78,287,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,51,ANAPC10,-1.3238167762756348,-1.3943832425004963,1.3943832425004963,29,2204,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,52,HSPA9,-2.9669151306152344,-1.389768299686411,1.389768299686411,420,2509,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,53,PPY,-0.560657799243927,-1.3853461312753677,1.3853461312753677,10,-1,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,54,PABPC1,-0.10188736021518707,-1.3825352037201548,1.3825352037201548,19,3716,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,55,NUP88,-1.3122636079788208,-1.3807948191654615,1.3807948191654615,36,6574,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,56,NDUFAF7,-0.34335654973983765,-1.3736358794900632,1.3736358794900632,18,991,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,57,SMC4,-1.3494703769683838,-1.36200599233602,1.36200599233602,340,1867,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,58,SCAF1,-0.7407099008560181,-1.3550991046785,1.3550991046785,174,7649,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,59,PAK1IP1,-1.5716149806976318,-1.3444425622454894,1.3444425622454894,21,2678,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,60,PPIL4,-1.1093969345092773,-1.3442864274955093,1.3442864274955093,74,3071,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,61,THG1L,-0.9367267489433289,-1.3374681798356265,1.3374681798356265,43,2568,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,62,IPO13,-1.7386523485183716,-1.3243014501228483,1.3243014501228483,51,283,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,63,RPS17,-1.6328283548355103,-1.322210181098213,1.322210181098213,223,6058,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,64,COG3,-0.6230384111404419,-1.3210465015726052,1.3210465015726052,56,5461,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,65,ESPL1,-2.697172164916992,-1.3192753070126257,1.3192753070126257,120,5086,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,66,SRBD1,-1.1688839197158813,-1.3180135726459066,1.3180135726459066,150,1014,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,67,RTF1,-0.4468059837818146,-1.3176391166392207,1.3176391166392207,62,5886,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,68,DSN1,-0.5121521353721619,-1.3172033066179294,1.3172033066179294,245,7869,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,69,BNIP1,-0.2841852307319641,-1.3155536723705727,1.3155536723705727,111,2592,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,70,SF3B3,-2.5843896865844727,-1.3077659141278548,1.3077659141278548,381,6452,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,71,TIMELESS,-1.648063063621521,-1.3075205054284407,1.3075205054284407,64,5131,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,72,NACA,-0.4387621581554413,-1.3070362318293325,1.3070362318293325,354,5136,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,73,SUPT6H,-1.6691875457763672,-1.3044240834581833,1.3044240834581833,288,6669,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,74,RPS20,-2.89754056930542,-1.302971657309937,1.302971657309937,273,3636,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,75,RBM14,-1.6875100135803223,-1.2984840125757087,1.2984840125757087,228,4734,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,76,SF3B2,-2.0607171058654785,-1.2918254600398666,1.2918254600398666,500,4721,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,77,PSMA1,-2.1871469020843506,-1.2915991400010927,1.2915991400010927,170,4518,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,78,POLR2C,-2.2306456565856934,-1.2836605614957228,1.2836605614957228,185,6389,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,79,RPF1,-0.7295817732810974,-1.2777770546571972,1.2777770546571972,125,393,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,80,CNOT2,-0.404668927192688,-1.2774027414465772,1.2774027414465772,84,5184,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,81,CIAPIN1,-1.7272775173187256,-1.2692238404339558,1.2692238404339558,151,6387,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,82,TINF2,-2.090532064437866,-1.266644243907018,1.266644243907018,76,5609,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,83,HGS,-0.6454342603683472,-1.266517936219894,1.266517936219894,99,7016,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,84,KANSL1,-0.8444862365722656,-1.2629161488614087,1.2629161488614087,51,6816,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,85,UTP20,-1.1657201051712036,-1.2613108360698475,1.2613108360698475,105,5232,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,86,MED21,-0.7967727184295654,-1.2610494103405931,1.2610494103405931,63,5004,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,87,RFC5,-1.456600546836853,-1.2572150511298714,1.2572150511298714,111,5304,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,88,CTCF,-1.0275965929031372,-1.25639214869048,1.25639214869048,68,6417,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,89,MRPL34,-1.4799071550369263,-1.2555914081673873,1.2555914081673873,27,7403,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,90,ANAPC4,-0.9495388269424438,-1.255010014355507,1.255010014355507,63,2022,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,91,PTBP1,-0.5223577618598938,-1.2442965443673566,1.2442965443673566,152,7166,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,92,RPL37,-1.306382417678833,-1.2379403215294924,1.2379403215294924,382,2309,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,93,MICOS10,-1.1380561590194702,-1.2365701229334152,1.2365701229334152,87,103,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,94,MASTL,-1.6747467517852783,-1.2356365729565122,1.2356365729565122,112,4196,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,95,EIF4A1,-1.7750980854034424,-1.2327915909592333,1.2327915909592333,46,6597,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,96,COPA,-2.049168109893799,-1.2305712896597243,1.2305712896597243,243,636,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,97,EIF3M,-0.9741023182868958,-1.2294348149972252,1.2294348149972252,246,4550,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,98,LAMTOR2,-0.00584222050383687,-1.2276449337248414,1.2276449337248414,66,611,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,99,TPI1,-1.1132817268371582,-1.2271323988472196,1.2271323988472196,40,4959,100
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,100,TAF10,-0.5821295976638794,-1.2207814033533322,1.2207814033533322,39,4490,100
internal_cv_all|1|delta_mask_target|random_forest|unweighted,internal_cv_all,1,delta_mask_target,random_forest,unweighted,1,RPL19,-2.119680881500244,-2.143808135793611,2.143808135793611,238,6731,100
internal_cv_all|1|delta_mask_target|random_forest|unweighted,internal_cv_all,1,delta_mask_target,random_forest,unweighted,2,EIF3A,-1.8259128332138062,-2.071687207650884,2.071687207650884,379,4403,100
internal_cv_all|1|delta_mask_target|random_forest|unweighted,internal_cv_all,1,delta_mask_target,random_forest,unweighted,3,RPS13,-1.4239979982376099,-2.0572660713776636,2.0572660713776636,135,4520,100
internal_cv_all|1|delta_mask_target|random_forest|unweighted,internal_cv_all,1,delta_mask_target,random_forest,unweighted,4,RPS27A,-2.16835355758667,-2.0555167252577577,2.0555167252577577,97,1036,100
internal_cv_all|1|delta_mask_target|random_forest|unweighted,internal_cv_all,1,delta_mask_target,random_forest,unweighted,5,RPL38,-0.619983971118927,-2.0480908253328507,2.0480908253328507,184,6939,100
internal_cv_all|1|delta_mask_target|random_forest|unweighted,internal_cv_all,1,delta_mask_target,random_forest,unweighted,6,RPL9,-2.2644529342651367,-2.025953104235076,2.025953104235076,242,2034,100
internal_cv_all|1|delta_mask_target|random_forest|unweighted,internal_cv_all,1,delta_mask_target,random_forest,unweighted,7,RPL24,-2.27213454246521,-2.0153435863766966,2.0153435863766966,460,1738,100
internal_cv_all|1|delta_mask_target|random_forest|unweighted,internal_cv_all,1,delta_mask_target,random_forest,unweighted,8,TSR2,-1.173337459564209,-2.005451101997966,2.005451101997966,523,8385,100
internal_cv_all|1|delta_mask_target|random_forest|unweighted,internal_cv_all,1,delta_mask_target,random_forest,unweighted,9,RPL10,-2.017896890640259,-1.9992802893093171,1.9992802893093171,276,8526,100
internal_cv_all|1|delta_mask_target|random_forest|unweighted,internal_cv_all,1,delta_mask_target,random_forest,unweighted,10,RPL37A,-2.05885910987854,-1.9773680868272003,1.9773680868272003,386,1393,100
internal_cv_all|1|delta_mask_target|random_forest|unweighted,internal_cv_all,1,delta_mask_target,random_forest,unweighted,11,PSMA4,-1.0924605131149292,-1.9414355976226962,1.9414355976226962,388,6044,100
internal_cv_all|1|delta_mask_target|random_forest|unweighted,internal_cv_all,1,delta_mask_target,random_forest,unweighted,12,CHMP3,-0.739133358001709,-1.8839141869973222,1.8839141869973222,130,1139,100
internal_cv_all|1|delta_mask_target|random_forest|unweighted,internal_cv_all,1,delta_mask_target,random_forest,unweighted,13,RPS5,-1.0751681327819824,-1.8750132633105878,1.8750132633105878,144,7733,100
internal_cv_all|1|delta_mask_target|random_forest|unweighted,internal_cv_all,1,delta_mask_target,random_forest,unweighted,14,GINS1,-2.673121213912964,-1.8646722951909716,1.8646722951909716,186,7816,100
internal_cv_all|1|delta_mask_target|random_forest|unweighted,internal_cv_all,1,delta_mask_target,random_forest,unweighted,15,U2AF1,-1.8897511959075928,-1.8570957334338967,1.8570957334338967,141,-1,100
internal_cv_all|1|delta_mask_target|random_forest|unweighted,internal_cv_all,1,delta_mask_target,random_forest,unweighted,16,FBL,-1.3066600561141968,-1.7974293875200238,1.7974293875200238,132,7535,100
internal_cv_all|1|delta_mask_target|random_forest|unweighted,internal_cv_all,1,delta_mask_target,random_forest,unweighted,17,UBA1,-2.312425136566162,-1.7843166501550214,1.7843166501550214,287,8353,100
internal_cv_all|1|delta_mask_target|random_forest|unweighted,internal_cv_all,1,delta_mask_target,random_forest,unweighted,18,DLD,-0.5330693125724792,-1.774791949273356,1.774791949273356,311,3397,100
internal_cv_all|1|delta_mask_target|random_forest|unweighted,internal_cv_all,1,delta_mask_target,random_forest,unweighted,19,RPS16,-2.5900864601135254,-1.7604006962911194,1.7604006962911194,57,7529,100
internal_cv_all|1|delta_mask_target|random_forest|unweighted,internal_cv_all,1,delta_mask_target,random_forest,unweighted,20,PPWD1,-2.355515718460083,-1.756963439806702,1.756963439806702,24,2348,100
internal_cv_all|1|delta_mask_target|random_forest|unweighted,internal_cv_all,1,delta_mask_target,random_forest,unweighted,21,RPL32,-3.0712499618530273,-1.7435470777289965,1.7435470777289965,208,1509,100
internal_cv_all|1|delta_mask_target|random_forest|unweighted,internal_cv_all,1,delta_mask_target,random_forest,unweighted,22,PSMD6,-1.2230186462402344,-1.7178744695711823,1.7178744695711823,555,1704,100
internal_cv_all|1|delta_mask_target|random_forest|unweighted,internal_cv_all,1,delta_mask_target,random_forest,unweighted,23,POLE,-1.80965256690979,-1.7095293526123285,1.7095293526123285,168,5383,100
internal_cv_all|1|delta_mask_target|random_forest|unweighted,internal_cv_all,1,delta_mask_target,random_forest,unweighted,24,RPS15,-1.9203606843948364,-1.7071441542012182,1.7071441542012182,26,7189,100
internal_cv_all|1|delta_mask_target|random_forest|unweighted,internal_cv_all,1,delta_mask_target,random_forest,unweighted,25,THOC5,-0.8795017600059509,-1.6872191958540637,1.6872191958540637,32,8160,100
internal_cv_all|1|delta_mask_target|random_forest|unweighted,internal_cv_all,1,delta_mask_target,random_forest,unweighted,26,TELO2,-0.5560474991798401,-1.677091777121409,1.677091777121409,74,6143,100
internal_cv_all|1|delta_mask_target|random_forest|unweighted,internal_cv_all,1,delta_mask_target,random_forest,unweighted,27,PLRG1,-0.7123231291770935,-1.643887741851691,1.643887741851691,94,2220,100
internal_cv_all|1|delta_mask_target|random_forest|unweighted,internal_cv_all,1,delta_mask_target,random_forest,unweighted,28,PCNA,-3.6214685440063477,-1.637123219248346,1.637123219248346,132,7777,100
internal_cv_all|1|delta_mask_target|random_forest|unweighted,internal_cv_all,1,delta_mask_target,random_forest,unweighted,29,SF3B4,-2.967653512954712,-1.631241547845927,1.631241547845927,238,527,100
