job_key,evaluation_scope,fold,feature_set,model,weighting,fit_seconds,spearman,spearman_defined,pearson,pearson_defined,rmse,mae,r2,auroc_lt_neg0p5,auprc_lt_neg0p5,top5pct_enrichment_lt_neg0p5,auroc_lt_neg1p0,auprc_lt_neg1p0,top5pct_enrichment_lt_neg1p0,checkpoint_path,n_train,n_test
internal_cv_all|0|delta_all|pca50_ridge|unweighted,internal_cv_all,0,delta_all,pca50_ridge,unweighted,2.802478485999927,0.47038121799871147,True,0.4589027148920628,True,0.6091962408367168,0.4714422668750255,0.21002640235260173,0.7311973740545169,0.873759951134357,1.2755244755244755,0.7330842673308426,0.6455325658555751,1.8618181818181818,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_0/delta_all__pca50_ridge__unweighted.joblib,1533,384
internal_cv_all|0|delta_all|random_forest|unweighted,internal_cv_all,0,delta_all,random_forest,unweighted,127.28628400299976,0.4626714506120511,True,0.4835488858865744,True,0.6007364608620751,0.4624097943935234,0.231814455693094,0.7108962466105324,0.8645163660118941,1.2083916083916084,0.742742493427425,0.6640509206545266,1.7454545454545454,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_0/delta_all__random_forest__unweighted.joblib,1533,384
internal_cv_all|0|delta_all|pca20_random_forest|unweighted,internal_cv_all,0,delta_all,pca20_random_forest,unweighted,2.4473374539998076,0.4629501373300329,True,0.4741725598276918,True,0.6049184869092676,0.46427272418106574,0.22108178230626652,0.7261310118452975,0.8697447725782339,1.2755244755244755,0.7305382593053826,0.6474079951722351,1.629090909090909,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_0/delta_all__pca20_random_forest__unweighted.joblib,1533,384
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,3.317434580999816,0.4712516106608796,True,0.48635946689248943,True,0.599029071305749,0.4623127377966298,0.23617486390341336,0.7344084486941629,0.876306784850674,1.2755244755244755,0.7324477653244778,0.6489755616252522,1.7454545454545454,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_0/delta_all__pca50_random_forest__unweighted.joblib,1533,384
internal_cv_all|0|delta_all|pca100_random_forest|unweighted,internal_cv_all,0,delta_all,pca100_random_forest,unweighted,5.057580308999604,0.4711863365094435,True,0.48236827826764433,True,0.6005440972371796,0.46418722488050496,0.2323063429229536,0.7270586556300842,0.8718862896223114,1.2083916083916084,0.7341635533416355,0.6467132725615499,1.5127272727272727,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_0/delta_all__pca100_random_forest__unweighted.joblib,1533,384
internal_cv_all|0|delta_mask_target|pca50_ridge|unweighted,internal_cv_all,0,delta_mask_target,pca50_ridge,unweighted,2.646523683000396,0.47009596147977345,True,0.45846918522058,True,0.6093593139237052,0.4715112427979875,0.20960341656686354,0.7312687312687314,0.8737873038935029,1.2755244755244755,0.7330565933305659,0.6460231920997614,1.8618181818181818,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_0/delta_mask_target__pca50_ridge__unweighted.joblib,1533,384
internal_cv_all|0|delta_mask_target|random_forest|unweighted,internal_cv_all,0,delta_mask_target,random_forest,unweighted,126.76572896000016,0.4647799328608728,True,0.48444059794198524,True,0.6004385963268662,0.4615426188857786,0.23257604923043695,0.712430426716141,0.8649890365947384,1.2755244755244755,0.7441538674415387,0.6663324775034243,1.8618181818181818,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_0/delta_mask_target__random_forest__unweighted.joblib,1533,384
internal_cv_all|0|delta_mask_target|pca20_random_forest|unweighted,internal_cv_all,0,delta_mask_target,pca20_random_forest,unweighted,2.532727399999658,0.4672853582448883,True,0.4778107147341094,True,0.6033663192868323,0.4634044360802152,0.2250739252326488,0.7269159412016555,0.871617714538562,1.2755244755244755,0.7298740832987408,0.64684619781599,1.629090909090909,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_0/delta_mask_target__pca20_random_forest__unweighted.joblib,1533,384
internal_cv_all|0|delta_mask_target|pca50_random_forest|unweighted,internal_cv_all,0,delta_mask_target,pca50_random_forest,unweighted,3.428084171000137,0.47662803906276496,True,0.4907282545781113,True,0.5973036422196191,0.4605810165615665,0.240568734278244,0.7376195233338091,0.8773770116713908,1.2755244755244755,0.733997509339975,0.6518648282329994,1.629090909090909,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_0/delta_mask_target__pca50_random_forest__unweighted.joblib,1533,384
internal_cv_all|0|delta_mask_target|pca100_random_forest|unweighted,internal_cv_all,0,delta_mask_target,pca100_random_forest,unweighted,5.076232703000187,0.4657372164389136,True,0.4780539398007908,True,0.6021940697319792,0.4654794288941801,0.2280821286032485,0.7263450834879406,0.8730669493622345,1.2755244755244755,0.7325861353258614,0.6486556071312153,1.629090909090909,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_0/delta_mask_target__pca100_random_forest__unweighted.joblib,1533,384
internal_cv_all|1|delta_all|pca50_ridge|unweighted,internal_cv_all,1,delta_all,pca50_ridge,unweighted,2.740522655999939,0.5367016632192873,True,0.5216980028886341,True,0.5854822010812056,0.4555516027127548,0.2698751443427465,0.7852861424289995,0.9107561195036431,1.2755244755244755,0.7531479175314792,0.6841020971773244,1.978181818181818,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_1/delta_all__pca50_ridge__unweighted.joblib,1533,384
internal_cv_all|1|delta_all|random_forest|unweighted,internal_cv_all,1,delta_all,random_forest,unweighted,128.13193895699987,0.5182655301617443,True,0.5226189866943405,True,0.5859299055240157,0.4605958491398828,0.26875809887201896,0.7747252747252747,0.9117485084458841,1.3426573426573427,0.7437941054379411,0.68431365308914,1.978181818181818,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_1/delta_all__random_forest__unweighted.joblib,1533,384
internal_cv_all|1|delta_all|pca20_random_forest|unweighted,internal_cv_all,1,delta_all,pca20_random_forest,unweighted,2.349610623999979,0.5423917466345665,True,0.5159781179895414,True,0.5878122102843965,0.4544335128309462,0.26405231075951374,0.7985942628799771,0.9175267754517351,1.3426573426573427,0.7517918915179188,0.6919440273902545,1.978181818181818,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_1/delta_all__pca20_random_forest__unweighted.joblib,1533,384
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,3.354595614000118,0.5217345969956936,True,0.4919576986282131,True,0.5976865852545459,0.4560525974829212,0.23911897003661287,0.7817182817182817,0.9075009229032938,1.3426573426573427,0.7473087034730871,0.6890511430589712,2.0945454545454547,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_1/delta_all__pca50_random_forest__unweighted.joblib,1533,384
internal_cv_all|1|delta_all|pca100_random_forest|unweighted,internal_cv_all,1,delta_all,pca100_random_forest,unweighted,4.979513735000182,0.5314142450239057,True,0.4922767014071847,True,0.5975307165773482,0.45582354903967065,0.2395157735060106,0.7914585414585413,0.9159546339763903,1.3426573426573427,0.7530372215303723,0.6953310762682641,1.978181818181818,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_1/delta_all__pca100_random_forest__unweighted.joblib,1533,384
internal_cv_all|1|delta_mask_target|pca50_ridge|unweighted,internal_cv_all,1,delta_mask_target,pca50_ridge,unweighted,2.7833219300000565,0.5356990268217422,True,0.5213954201428033,True,0.5856113010060859,0.4556780696439091,0.2695531210395794,0.7848223205366063,0.9105448031805159,1.2755244755244755,0.752871177528712,0.6841421040716333,1.978181818181818,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_1/delta_mask_target__pca50_ridge__unweighted.joblib,1533,384
internal_cv_all|1|delta_mask_target|random_forest|unweighted,internal_cv_all,1,delta_mask_target,random_forest,unweighted,125.09746984399999,0.5105953935098844,True,0.5186106446937615,True,0.5875351932576254,0.46199386068053144,0.2647458043564932,0.7713358070500929,0.9093686833501791,1.3426573426573427,0.740390203403902,0.6844655294423543,1.978181818181818,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_1/delta_mask_target__random_forest__unweighted.joblib,1533,384
internal_cv_all|1|delta_mask_target|pca20_random_forest|unweighted,internal_cv_all,1,delta_mask_target,pca20_random_forest,unweighted,2.6727212040000268,0.5362977264250111,True,0.5103519589968861,True,0.5902472911999092,0.4570935850909057,0.2579421819894465,0.7948123305266163,0.9156439914716522,1.3426573426573427,0.7491628614916286,0.6923911581841629,2.0945454545454547,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_1/delta_mask_target__pca20_random_forest__unweighted.joblib,1533,384
internal_cv_all|1|delta_mask_target|pca50_random_forest|unweighted,internal_cv_all,1,delta_mask_target,pca50_random_forest,unweighted,3.7723236219999308,0.5267176850564579,True,0.49330795014917683,True,0.597096266330649,0.4575619679474443,0.24062123115160805,0.7849650349650349,0.9113394883004847,1.3426573426573427,0.7487477514874775,0.6925032878676257,1.978181818181818,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_1/delta_mask_target__pca50_random_forest__unweighted.joblib,1533,384
internal_cv_all|1|delta_mask_target|pca100_random_forest|unweighted,internal_cv_all,1,delta_mask_target,pca100_random_forest,unweighted,4.822255445999872,0.5263451137635211,True,0.48973470671065306,True,0.5983385585802917,0.45614151436225586,0.23745808383420441,0.7907449693163978,0.9156610473227995,1.3426573426573427,0.7506572575065726,0.6944052073730582,2.0945454545454547,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_1/delta_mask_target__pca100_random_forest__unweighted.joblib,1533,384
internal_cv_all|2|delta_all|pca50_ridge|unweighted,internal_cv_all,2,delta_all,pca50_ridge,unweighted,2.857580222999786,0.5388718678659796,True,0.5379103248745734,True,0.58709775366057,0.4448517001533088,0.2886146524970621,0.7497717856892072,0.8923401535244306,1.2902482269503546,0.7938650306748467,0.7399765761653316,1.9972392638036809,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_2/delta_all__pca50_ridge__unweighted.joblib,1534,383
internal_cv_all|2|delta_all|random_forest|unweighted,internal_cv_all,2,delta_all,random_forest,unweighted,125.17182893600011,0.5317636921930748,True,0.5435721162236307,True,0.5850004929844985,0.44485415149189894,0.2936880688972068,0.7524401376307843,0.8968758782311996,1.3581560283687943,0.7812604573340769,0.7408616016369819,2.232208588957055,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_2/delta_all__random_forest__unweighted.joblib,1534,383
internal_cv_all|2|delta_all|pca20_random_forest|unweighted,internal_cv_all,2,delta_all,pca20_random_forest,unweighted,2.4476304570002867,0.5338949274124097,True,0.5532642932321752,True,0.5803334674173456,0.4430909920508224,0.30491276679848256,0.7558809072396603,0.8916567186611752,1.2902482269503546,0.7835750139431121,0.73049142638245,2.114723926380368,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_2/delta_all__pca20_random_forest__unweighted.joblib,1534,383
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,3.170080678999966,0.5414129888726369,True,0.5648766856270416,True,0.5747636852445261,0.43119723723984704,0.3181910156137243,0.7520188189031669,0.886916837511343,1.2902482269503546,0.7867540435025098,0.7447268170799591,2.114723926380368,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_2/delta_all__pca50_random_forest__unweighted.joblib,1534,383
internal_cv_all|2|delta_all|pca100_random_forest|unweighted,internal_cv_all,2,delta_all,pca100_random_forest,unweighted,4.579417551000006,0.5388379065110113,True,0.557362384800641,True,0.5784740240832663,0.4323601186146697,0.30935988139112125,0.7495962362193667,0.8858470002746655,1.2902482269503546,0.7875627440044618,0.7455120929750021,2.114723926380368,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_2/delta_all__pca100_random_forest__unweighted.joblib,1534,383
internal_cv_all|2|delta_mask_target|pca50_ridge|unweighted,internal_cv_all,2,delta_mask_target,pca50_ridge,unweighted,2.524320899000031,0.5396299109400845,True,0.538325017936321,True,0.586939268241298,0.4445506086130444,0.28899867368217647,0.7499824450530159,0.892371412841761,1.2902482269503546,0.7942275515895147,0.739866969567573,1.9972392638036809,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_2/delta_mask_target__pca50_ridge__unweighted.joblib,1534,383
internal_cv_all|2|delta_mask_target|random_forest|unweighted,internal_cv_all,2,delta_mask_target,random_forest,unweighted,128.0480304409998,0.5257407847251651,True,0.5386250117124969,True,0.5872250734907565,0.4461234964822141,0.2883060725984111,0.7488238185520679,0.895505545211053,1.3581560283687943,0.7801728945900724,0.7417848671633261,2.232208588957055,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_2/delta_mask_target__random_forest__unweighted.joblib,1534,383
internal_cv_all|2|delta_mask_target|pca20_random_forest|unweighted,internal_cv_all,2,delta_mask_target,pca20_random_forest,unweighted,2.3070662410000295,0.5366513505939606,True,0.5567202262070365,True,0.5786787168132759,0.44049252351939594,0.3088710296289996,0.7571799733164807,0.8919117860969459,1.2223404255319148,0.7815393195761294,0.7302928442189831,1.9972392638036809,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_2/delta_mask_target__pca20_random_forest__unweighted.joblib,1534,383
internal_cv_all|2|delta_mask_target|pca50_random_forest|unweighted,internal_cv_all,2,delta_mask_target,pca50_random_forest,unweighted,3.563909706999766,0.5500361827266141,True,0.5670059475616638,True,0.5736358383703916,0.43161244077790284,0.32086418957565455,0.7587248086510778,0.891292824795251,1.2902482269503546,0.79079754601227,0.7485442821241395,2.114723926380368,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_2/delta_mask_target__pca50_random_forest__unweighted.joblib,1534,383
internal_cv_all|2|delta_mask_target|pca100_random_forest|unweighted,internal_cv_all,2,delta_mask_target,pca100_random_forest,unweighted,5.52281569600018,0.5350259046108841,True,0.5530895362755103,True,0.580412513150301,0.4338167305557527,0.30472340180483615,0.7494206867495259,0.8876081435449324,1.2902482269503546,0.7884551031790294,0.7471234680911182,2.114723926380368,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_2/delta_mask_target__pca100_random_forest__unweighted.joblib,1534,383
internal_cv_all|3|delta_all|pca50_ridge|unweighted,internal_cv_all,3,delta_all,pca50_ridge,unweighted,2.5963677279996773,0.44729154990225967,True,0.4201356155582332,True,0.6392730255331146,0.49131769930710406,0.1675690321108626,0.7695064791838985,0.8951965590760227,1.304121863799283,0.6962869198312236,0.6385862619265477,2.1816455696202532,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_3/delta_all__pca50_ridge__unweighted.joblib,1534,383
internal_cv_all|3|delta_all|random_forest|unweighted,internal_cv_all,3,delta_all,random_forest,unweighted,132.45511600999998,0.4396286720982052,True,0.41906858117823725,True,0.6384430667564395,0.48833116995683884,0.16972909480183596,0.7579266611524677,0.8958465274088568,1.3727598566308243,0.7020253164556962,0.6353053188640835,2.1816455696202532,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_3/delta_all__random_forest__unweighted.joblib,1534,383
internal_cv_all|3|delta_all|pca20_random_forest|unweighted,internal_cv_all,3,delta_all,pca20_random_forest,unweighted,2.494209194999712,0.4739426698153187,True,0.4434652871291506,True,0.6318718694396226,0.480405703433502,0.1867323229409822,0.772332506203474,0.8973807004118654,1.3727598566308243,0.7250070323488045,0.6484595285072219,2.0604430379746836,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_3/delta_all__pca20_random_forest__unweighted.joblib,1534,383
internal_cv_all|3|delta_all|pca50_random_forest|unweighted,internal_cv_all,3,delta_all,pca50_random_forest,unweighted,3.6180508580000605,0.4786882885869343,True,0.4531652348124063,True,0.6279319113078533,0.4785604114312242,0.1968427612465249,0.7776743865453543,0.8998675911702188,1.3727598566308243,0.7208157524613221,0.6534976717892431,2.302848101265823,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_3/delta_all__pca50_random_forest__unweighted.joblib,1534,383
internal_cv_all|3|delta_all|pca100_random_forest|unweighted,internal_cv_all,3,delta_all,pca100_random_forest,unweighted,4.593079024999952,0.4664019674517792,True,0.43723005230475265,True,0.6342324522131435,0.4786036594027197,0.18064446942557144,0.7737110559691205,0.895119121633963,1.304121863799283,0.7140928270042194,0.6422192466033245,2.1816455696202532,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_3/delta_all__pca100_random_forest__unweighted.joblib,1534,383
internal_cv_all|3|delta_mask_target|pca50_ridge|unweighted,internal_cv_all,3,delta_mask_target,pca50_ridge,unweighted,2.627943992999917,0.4465969440761145,True,0.42040642587532245,True,0.6391306057906673,0.49117305361867614,0.16793989524222686,0.7694375516956162,0.8953206606721752,1.304121863799283,0.6957243319268637,0.6383761290341242,2.1816455696202532,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_3/delta_mask_target__pca50_ridge__unweighted.joblib,1534,383
internal_cv_all|3|delta_mask_target|random_forest|unweighted,internal_cv_all,3,delta_mask_target,random_forest,unweighted,128.61019684999974,0.4419720055910216,True,0.4192767036321094,True,0.6383023204922758,0.48950632315874804,0.17009512476903932,0.7580300523848911,0.8955580857063251,1.3727598566308243,0.7038537271448665,0.6366158710250959,2.1816455696202532,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_3/delta_mask_target__random_forest__unweighted.joblib,1534,383
internal_cv_all|3|delta_mask_target|pca20_random_forest|unweighted,internal_cv_all,3,delta_mask_target,pca20_random_forest,unweighted,2.544872153999677,0.4669036984129154,True,0.43862863035160904,True,0.633732139478712,0.4826350942645224,0.18193665280981597,0.771712158808933,0.896636504188588,1.3727598566308243,0.719099859353024,0.641757470956853,1.939240506329114,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_3/delta_mask_target__pca20_random_forest__unweighted.joblib,1534,383
internal_cv_all|3|delta_mask_target|pca50_random_forest|unweighted,internal_cv_all,3,delta_mask_target,pca50_random_forest,unweighted,3.459837654000239,0.46599913024756334,True,0.442500194975699,True,0.6319406387366406,0.48207918042733905,0.18655529056281706,0.7676799007444168,0.8936490307409198,1.3727598566308243,0.7148241912798875,0.6482666231018132,2.302848101265823,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_3/delta_mask_target__pca50_random_forest__unweighted.joblib,1534,383
internal_cv_all|3|delta_mask_target|pca100_random_forest|unweighted,internal_cv_all,3,delta_mask_target,pca100_random_forest,unweighted,4.945607414000278,0.46262029581835334,True,0.43400566043738936,True,0.6351947236292663,0.48075742900409685,0.1781562948610731,0.7707471739729804,0.8908019454487508,1.304121863799283,0.711251758087201,0.6353512092096013,2.0604430379746836,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_3/delta_mask_target__pca100_random_forest__unweighted.joblib,1534,383
internal_cv_all|4|delta_all|pca50_ridge|unweighted,internal_cv_all,4,delta_all,pca50_ridge,unweighted,2.3984162739998283,0.43078483623364733,True,0.4288572121923853,True,0.6740662100728547,0.4961740974620758,0.18276349445363527,0.7248424175009269,0.8845737127804953,1.1886206896551725,0.7114965644377409,0.6402434721664784,1.8913580246913582,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_4/delta_all__pca50_ridge__unweighted.joblib,1534,383
internal_cv_all|4|delta_all|random_forest|unweighted,internal_cv_all,4,delta_all,random_forest,unweighted,123.99550070699979,0.4267981149098466,True,0.43518228763663286,True,0.6715961272298373,0.5024935976154083,0.18874196729042325,0.7198368557656656,0.879477448004013,1.254655172413793,0.6991788168258757,0.6278955681723495,1.8913580246913582,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_4/delta_all__random_forest__unweighted.joblib,1534,383
internal_cv_all|4|delta_all|pca20_random_forest|unweighted,internal_cv_all,4,delta_all,pca20_random_forest,unweighted,2.3684140159998606,0.4479391651743606,True,0.4609035979578564,True,0.6620289507995815,0.48870247762501584,0.21169077781797907,0.7334074898034854,0.8871324578185973,1.254655172413793,0.7190380425674543,0.6401562085851976,2.009567901234568,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_4/delta_all__pca20_random_forest__unweighted.joblib,1534,383
internal_cv_all|4|delta_all|pca50_random_forest|unweighted,internal_cv_all,4,delta_all,pca50_random_forest,unweighted,3.454315816000417,0.4579067160608588,True,0.47096756506637666,True,0.6581713340676157,0.48180033128904076,0.2208509058242869,0.7312569521690768,0.8848736041077544,1.254655172413793,0.7231160270375956,0.6535066387844304,2.1277777777777778,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_4/delta_all__pca50_random_forest__unweighted.joblib,1534,383
internal_cv_all|4|delta_all|pca100_random_forest|unweighted,internal_cv_all,4,delta_all,pca100_random_forest,unweighted,4.6686385719999635,0.4487963155988135,True,0.44708955915584303,True,0.6676139817144664,0.48601982233979035,0.19833395224006511,0.7243974786800148,0.8824716807213027,1.254655172413793,0.7231718898385564,0.655088278104498,1.8913580246913582,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_4/delta_all__pca100_random_forest__unweighted.joblib,1534,383
internal_cv_all|4|delta_mask_target|pca50_ridge|unweighted,internal_cv_all,4,delta_mask_target,pca50_ridge,unweighted,2.83630640399997,0.43017502699820925,True,0.42865313903974384,True,0.6741413526480065,0.4961178614912973,0.18258127888649067,0.7245087133852428,0.8843058326805034,1.1886206896551725,0.7109937992290933,0.6397171366892747,1.8913580246913582,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_4/delta_mask_target__pca50_ridge__unweighted.joblib,1534,383
internal_cv_all|4|delta_mask_target|random_forest|unweighted,internal_cv_all,4,delta_mask_target,random_forest,unweighted,125.24295195600007,0.42842377448635055,True,0.43612846838313163,True,0.6712757106566615,0.5021831495871557,0.1895158803605853,0.7210604375231738,0.879410449688877,1.254655172413793,0.6999608960393273,0.6266662831613322,2.009567901234568,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_4/delta_mask_target__random_forest__unweighted.joblib,1534,383
internal_cv_all|4|delta_mask_target|pca20_random_forest|unweighted,internal_cv_all,4,delta_mask_target,pca20_random_forest,unweighted,2.1585978450002585,0.443688442374202,True,0.4516441572947164,True,0.6656447032419028,0.491459205417795,0.20305636777171554,0.7298850574712644,0.8844883066670594,1.254655172413793,0.7176414725434334,0.6363198339304313,2.009567901234568,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_4/delta_mask_target__pca20_random_forest__unweighted.joblib,1534,383
internal_cv_all|4|delta_mask_target|pca50_random_forest|unweighted,internal_cv_all,4,delta_mask_target,pca50_random_forest,unweighted,3.624568566999642,0.4590607613495004,True,0.4649502380309519,True,0.6605407381637557,0.4834594929555359,0.21523096476640802,0.7344086021505376,0.8867336248679104,1.254655172413793,0.7218870454164572,0.6506549851125409,2.1277777777777778,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_4/delta_mask_target__pca50_random_forest__unweighted.joblib,1534,383
internal_cv_all|4|delta_mask_target|pca100_random_forest|unweighted,internal_cv_all,4,delta_mask_target,pca100_random_forest,unweighted,4.7757522130000325,0.46351503868604166,True,0.45902083654461445,True,0.6631175742590849,0.4822084117659557,0.20909609524545592,0.7335187245087135,0.8877282942063535,1.254655172413793,0.7270822859058153,0.6554604758634206,2.009567901234568,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_all/fold_4/delta_mask_target__pca100_random_forest__unweighted.joblib,1534,383
internal_cv_target_index_valid|0|delta_all|pca50_ridge|unweighted,internal_cv_target_index_valid,0,delta_all,pca50_ridge,unweighted,2.7684983099998135,0.41766447993978406,True,0.4364116673358711,True,0.6587690050634997,0.5002756438184048,0.18914864880500115,0.7312675070028012,0.8825375525107487,1.1633986928104574,0.7115091463414633,0.6753242085378653,1.8089430894308944,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_target_index_valid/fold_0/delta_all__pca50_ridge__unweighted.joblib,1422,356
internal_cv_target_index_valid|0|delta_all|random_forest|unweighted,internal_cv_target_index_valid,0,delta_all,random_forest,unweighted,115.40748546199984,0.4161197189747872,True,0.4358195868445106,True,0.6592404134182078,0.5107743258202628,0.18798775974462467,0.72093837535014,0.889322035944547,1.2361111111111112,0.7069677337398375,0.6905729444914583,1.9295392953929538,/home/richard/projects/VCC/results/replogle_k562_b_to_c_baseline/runs/pca_rf_unweighted_20260514/models/cv/internal_cv_target_index_valid/fold_0/delta_all__random_forest__unweighted.joblib,1422,356
